"highwayThing","streetName"
"http://linkedgeodata.org/triplify/way354591777","An der B64"
"http://linkedgeodata.org/triplify/way354591778","An der B64"
"http://linkedgeodata.org/triplify/way354605515","An der B64"
"http://linkedgeodata.org/triplify/way354625243","Eberhardstraße"
"http://linkedgeodata.org/triplify/way354646468","Hathumarstraße"
"http://linkedgeodata.org/triplify/way354646469","Mühlenstraße"
"http://linkedgeodata.org/triplify/way354646470","Mühlenstraße"
"http://linkedgeodata.org/triplify/way354694307","Husener Straße"
"http://linkedgeodata.org/triplify/way354825508","Luckenwalder Straße"
"http://linkedgeodata.org/triplify/way354938850","Breslauer Straße"
"http://linkedgeodata.org/triplify/way355436145","Schlänger Bruch"
"http://linkedgeodata.org/triplify/way356275841","Einkaufsstraße"
"http://linkedgeodata.org/triplify/way356290508","Schwarzwasserbach"
"http://linkedgeodata.org/triplify/way356918429","Johannes-Engelmeier-Straße"
"http://linkedgeodata.org/triplify/way356918430","Johannes-Engelmeier-Straße"
"http://linkedgeodata.org/triplify/way356918431","Zur Laake"
"http://linkedgeodata.org/triplify/way356918432","Zur Laake"
"http://linkedgeodata.org/triplify/way356949392","Alter Kirchweg"
"http://linkedgeodata.org/triplify/way357144728","Biberweg"
"http://linkedgeodata.org/triplify/way357214529","An den Fischteichen"
"http://linkedgeodata.org/triplify/way358330605","Laubengang"
"http://linkedgeodata.org/triplify/way359113207","Bohmsweg"
"http://linkedgeodata.org/triplify/way359230330","Alfener Kirchweg"
"http://linkedgeodata.org/triplify/way359732192","Altenginger Weg"
"http://linkedgeodata.org/triplify/way361004700","Eisenacher Weg"
"http://linkedgeodata.org/triplify/way361004701","Eisenacher Weg"
"http://linkedgeodata.org/triplify/way365650970","Q-Damm"
"http://linkedgeodata.org/triplify/way365655822","Im kleinen Bruch"
"http://linkedgeodata.org/triplify/way366122640","Grimke M.C."
"http://linkedgeodata.org/triplify/way366325366","Koksberg"
"http://linkedgeodata.org/triplify/way366660165","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way366660166","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way366660167","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way366660168","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way366660169","Almepark"
"http://linkedgeodata.org/triplify/way366662859","Ahornallee"
"http://linkedgeodata.org/triplify/way366662860","Ahornallee"
"http://linkedgeodata.org/triplify/way366662861","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way366662862","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way366662863","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way366662864","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way366664816","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way366664818","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way366710257","Windmühlenweg"
"http://linkedgeodata.org/triplify/way366808352","Breslauer Straße"
"http://linkedgeodata.org/triplify/way366820517","Kasseler Straße"
"http://linkedgeodata.org/triplify/way366825999","Augustdorfer Straße"
"http://linkedgeodata.org/triplify/way366826007","Steubenstraße"
"http://linkedgeodata.org/triplify/way366830792","An der Talle"
"http://linkedgeodata.org/triplify/way366830793","An der Talle"
"http://linkedgeodata.org/triplify/way366830794","Schwabenweg"
"http://linkedgeodata.org/triplify/way366925544","Am Bischofsteich"
"http://linkedgeodata.org/triplify/way366925545","Am Bischofsteich"
"http://linkedgeodata.org/triplify/way366933992","Hathumarstraße"
"http://linkedgeodata.org/triplify/way367129334","Am Almerfeld"
"http://linkedgeodata.org/triplify/way367129577","Am Almerfeld"
"http://linkedgeodata.org/triplify/way367159146","Mergelweg"
"http://linkedgeodata.org/triplify/way367159150","Obere Bielefelder Landstraße"
"http://linkedgeodata.org/triplify/way367159154","Staumühler Straße"
"http://linkedgeodata.org/triplify/way367164139","Am Haustenbach"
"http://linkedgeodata.org/triplify/way367210138","Alte Waage"
"http://linkedgeodata.org/triplify/way367216677","Panzerringstraße"
"http://linkedgeodata.org/triplify/way367216678","Dörenkampbrücke"
"http://linkedgeodata.org/triplify/way367252333","Friedrichstraße"
"http://linkedgeodata.org/triplify/way367275924","Rosenstraße"
"http://linkedgeodata.org/triplify/way367320393","Bennenberg"
"http://linkedgeodata.org/triplify/way367401441","Hüttemannstraße"
"http://linkedgeodata.org/triplify/way367702306","Siddinghäuser Straße"
"http://linkedgeodata.org/triplify/way367807872","Im Rinthe"
"http://linkedgeodata.org/triplify/way368349120","Scharmeder Stadtweg"
"http://linkedgeodata.org/triplify/way368371212","Doktor-Loewenberg-Straße"
"http://linkedgeodata.org/triplify/way368372369","Zum Kappelsberg"
"http://linkedgeodata.org/triplify/way368600598","Espenfeld"
"http://linkedgeodata.org/triplify/way368894028","Löffelmannweg"
"http://linkedgeodata.org/triplify/way368900673","Kattenheider Weg"
"http://linkedgeodata.org/triplify/way368910466","Fichtenweg"
"http://linkedgeodata.org/triplify/way369284765","Im Nordfeld"
"http://linkedgeodata.org/triplify/way369284768","Thüler Straße"
"http://linkedgeodata.org/triplify/way369470720","Benhauser Straße"
"http://linkedgeodata.org/triplify/way369470726","Driburger Straße"
"http://linkedgeodata.org/triplify/way369474645","Driburger Straße"
"http://linkedgeodata.org/triplify/way369498780","Warburger Straße"
"http://linkedgeodata.org/triplify/way369498781","Warburger Straße"
"http://linkedgeodata.org/triplify/way369510286","Rathenaustraße"
"http://linkedgeodata.org/triplify/way369532536","Am Twerspring"
"http://linkedgeodata.org/triplify/way369532719","Upsprunger Straße"
"http://linkedgeodata.org/triplify/way369532721","Upsprunger Straße"
"http://linkedgeodata.org/triplify/way369646132","Dubelohstraße"
"http://linkedgeodata.org/triplify/way369646134","Fürstenallee"
"http://linkedgeodata.org/triplify/way369646135","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way369646136","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way369646137","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way369651560","Dubelohstraße"
"http://linkedgeodata.org/triplify/way369651562","Dubelohstraße"
"http://linkedgeodata.org/triplify/way369651563","Marienloher Straße"
"http://linkedgeodata.org/triplify/way369651564","Marienloher Straße"
"http://linkedgeodata.org/triplify/way369651565","Marienloher Straße"
"http://linkedgeodata.org/triplify/way369767356","Kittelstraße"
"http://linkedgeodata.org/triplify/way369820151","Auf dem Bruche"
"http://linkedgeodata.org/triplify/way369959564","Brockweg"
"http://linkedgeodata.org/triplify/way370418148","Ringelsbruch"
"http://linkedgeodata.org/triplify/way374520279","Im Quinhagen"
"http://linkedgeodata.org/triplify/way374903748","Paderborner Straße"
"http://linkedgeodata.org/triplify/way374903750","Von-Ketteler-Straße"
"http://linkedgeodata.org/triplify/way374903751","Wewerstraße"
"http://linkedgeodata.org/triplify/way375188178","Ferdinandstraße"
"http://linkedgeodata.org/triplify/way375238431","Nelkenweg"
"http://linkedgeodata.org/triplify/way375239126","Böckmanns Feld"
"http://linkedgeodata.org/triplify/way375239596","Imadstraße"
"http://linkedgeodata.org/triplify/way375241236","Springpatt"
"http://linkedgeodata.org/triplify/way375242844","Holtkamp"
"http://linkedgeodata.org/triplify/way375242845","Holtkamp"
"http://linkedgeodata.org/triplify/way375298083","Im Hasselkamp"
"http://linkedgeodata.org/triplify/way375359901","Christian-Meißner-Weg"
"http://linkedgeodata.org/triplify/way375359916","Pfarrer-Wacker-Straße"
"http://linkedgeodata.org/triplify/way375359918","Vorm Felde"
"http://linkedgeodata.org/triplify/way375365187","Kapellen-Patt"
"http://linkedgeodata.org/triplify/way375365797","Wallberg"
"http://linkedgeodata.org/triplify/way375861723","Reher Weg"
"http://linkedgeodata.org/triplify/way375885688","Dubelohstraße"
"http://linkedgeodata.org/triplify/way375901400","Gardeweg"
"http://linkedgeodata.org/triplify/way376026582","Pfingstuhlweg"
"http://linkedgeodata.org/triplify/way376026583","Pfingstuhlweg"
"http://linkedgeodata.org/triplify/way376164138","Trockener Kamp"
"http://linkedgeodata.org/triplify/way376236682","Husarenstraße"
"http://linkedgeodata.org/triplify/way376258760","Am Bekekamp"
"http://linkedgeodata.org/triplify/way376258761","Am Bekekamp"
"http://linkedgeodata.org/triplify/way376306865","Sommerbrede"
"http://linkedgeodata.org/triplify/way376338090","Ziethenweg"
"http://linkedgeodata.org/triplify/way376338091","Ziethenweg"
"http://linkedgeodata.org/triplify/way376895360","Auf der Ewert"
"http://linkedgeodata.org/triplify/way376904068","Simonstraße"
"http://linkedgeodata.org/triplify/way376909121","Geseker Straße"
"http://linkedgeodata.org/triplify/way377063974","Heinrich-Lücking-Straße"
"http://linkedgeodata.org/triplify/way377122080","Forsthaus"
"http://linkedgeodata.org/triplify/way377214080","Sonnenhügel"
"http://linkedgeodata.org/triplify/way377214081","Sonnenhügel"
"http://linkedgeodata.org/triplify/way377214082","Sonnenhügel"
"http://linkedgeodata.org/triplify/way377393846","Bökendorfer Weg"
"http://linkedgeodata.org/triplify/way377455106","Bökendorfer Weg"
"http://linkedgeodata.org/triplify/way377616993","Auf der Hude"
"http://linkedgeodata.org/triplify/way377616994","Auf der Hude"
"http://linkedgeodata.org/triplify/way377616999","Ehrenfriedhofsweg"
"http://linkedgeodata.org/triplify/way377672974","Pfarrer-Wacker-Straße"
"http://linkedgeodata.org/triplify/way377893936","Ehrenfriedhofsweg"
"http://linkedgeodata.org/triplify/way377893939","Adlerwiesenschneise"
"http://linkedgeodata.org/triplify/way377893943","Adlerwiesenschneise"
"http://linkedgeodata.org/triplify/way377913483","Waldeyerweg"
"http://linkedgeodata.org/triplify/way377936931","Rochusweg"
"http://linkedgeodata.org/triplify/way378014060","Salierstraße"
"http://linkedgeodata.org/triplify/way383046401","Auf dem Kampe"
"http://linkedgeodata.org/triplify/way383571925","Almering"
"http://linkedgeodata.org/triplify/way383572991","Biberweg"
"http://linkedgeodata.org/triplify/way383688537","Wagenbreths Kamp"
"http://linkedgeodata.org/triplify/way383729319","Detmolder Tor"
"http://linkedgeodata.org/triplify/way383729321","Detmolder Tor"
"http://linkedgeodata.org/triplify/way383933166","Schrieweshof"
"http://linkedgeodata.org/triplify/way383933175","Nesthausen"
"http://linkedgeodata.org/triplify/way383949465","Elsener Straße"
"http://linkedgeodata.org/triplify/way383949466","Elsener Straße"
"http://linkedgeodata.org/triplify/way384423589","Bernhard-Scherer-Straße"
"http://linkedgeodata.org/triplify/way384423617","Johannes-Marx-Straße"
"http://linkedgeodata.org/triplify/way385307965","Kapellenweg"
"http://linkedgeodata.org/triplify/way385587091","Robert-Koch-Platz"
"http://linkedgeodata.org/triplify/way385592029","Nachtigallenweg"
"http://linkedgeodata.org/triplify/way385610637","Detmolder Straße"
"http://linkedgeodata.org/triplify/way385698345","Mühlenstraße"
"http://linkedgeodata.org/triplify/way385698346","Oststraße"
"http://linkedgeodata.org/triplify/way385698762","Industriestraße"
"http://linkedgeodata.org/triplify/way385826545","Weisgutstraße"
"http://linkedgeodata.org/triplify/way385959209","Untere Bielefelder Landstraße"
"http://linkedgeodata.org/triplify/way385961006","Lehmweg"
"http://linkedgeodata.org/triplify/way385961008","Rotheweg"
"http://linkedgeodata.org/triplify/way385964317","Schwarzwasserbach"
"http://linkedgeodata.org/triplify/way386184940","Steinweg"
"http://linkedgeodata.org/triplify/way386223868","Holtweg"
"http://linkedgeodata.org/triplify/way386233649","Mergelweg"
"http://linkedgeodata.org/triplify/way386257922","Unterm Limberg"
"http://linkedgeodata.org/triplify/way386257923","Unterm Limberg"
"http://linkedgeodata.org/triplify/way386257924","Unterm Limberg"
"http://linkedgeodata.org/triplify/way386433669","Am Ziegenberg"
"http://linkedgeodata.org/triplify/way386523552","Laternenweg"
"http://linkedgeodata.org/triplify/way469352985","Salzkottener Straße"
"http://linkedgeodata.org/triplify/way470896553","Burgstraße"
"http://linkedgeodata.org/triplify/way470896558","Burgstraße"
"http://linkedgeodata.org/triplify/way470896562","Leiberger Straße"
"http://linkedgeodata.org/triplify/way470908009","Wünnenberger Straße"
"http://linkedgeodata.org/triplify/way471166424","Sennestraße"
"http://linkedgeodata.org/triplify/way471166426","Sennestraße"
"http://linkedgeodata.org/triplify/way471642118","Auf dem Alme"
"http://linkedgeodata.org/triplify/way471642119","Auf dem Alme"
"http://linkedgeodata.org/triplify/way473404848","Friedrich-List-Straße"
"http://linkedgeodata.org/triplify/way473844088","Fliederweg"
"http://linkedgeodata.org/triplify/way473844089","Fliederweg"
"http://linkedgeodata.org/triplify/way474621819","Arminiusstraße"
"http://linkedgeodata.org/triplify/way474638142","Doktor-Lincke-Weg"
"http://linkedgeodata.org/triplify/way474638149","Zum See"
"http://linkedgeodata.org/triplify/way474707265","Dümmergraben"
"http://linkedgeodata.org/triplify/way474812552","Rathauspassage"
"http://linkedgeodata.org/triplify/way475049202","Elsinger Weg"
"http://linkedgeodata.org/triplify/way475811039","Laufstrecke Ahornpark"
"http://linkedgeodata.org/triplify/way475811040","Laufstrecke Ahornpark"
"http://linkedgeodata.org/triplify/way475811042","Laufstrecke Ahornpark"
"http://linkedgeodata.org/triplify/way475877265","Trothastraße"
"http://linkedgeodata.org/triplify/way475877266","Trothastraße"
"http://linkedgeodata.org/triplify/way479019286","Ringstraße"
"http://linkedgeodata.org/triplify/way479019290","Ringstraße"
"http://linkedgeodata.org/triplify/way484179322","Marktstraße"
"http://linkedgeodata.org/triplify/way484247410","Im Heck"
"http://linkedgeodata.org/triplify/way484247429","Spatecke"
"http://linkedgeodata.org/triplify/way484610689","Kinopassage"
"http://linkedgeodata.org/triplify/way484952646","Laufstrecke Ahornpark"
"http://linkedgeodata.org/triplify/way485017180","Kalli-Gaulke-Weg"
"http://linkedgeodata.org/triplify/way485017181","Kalli-Gaulke-Weg"
"http://linkedgeodata.org/triplify/way485017182","Kalli-Gaulke-Weg"
"http://linkedgeodata.org/triplify/way485024742","Waldstraße"
"http://linkedgeodata.org/triplify/way485024743","Waldstraße"
"http://linkedgeodata.org/triplify/way485094594","Ehrenfriedhofsweg"
"http://linkedgeodata.org/triplify/way485428564","Lümmergen"
"http://linkedgeodata.org/triplify/way485486585","Mühlenflößstraße"
"http://linkedgeodata.org/triplify/way485872504","Pfingstuhlweg"
"http://linkedgeodata.org/triplify/way485872505","Hohe Kamp"
"http://linkedgeodata.org/triplify/way485872506","Winterbergstraße"
"http://linkedgeodata.org/triplify/way485872507","Kuhlbornstraße"
"http://linkedgeodata.org/triplify/way485872508","Kuhlbornstraße"
"http://linkedgeodata.org/triplify/way485955679","Melmeke"
"http://linkedgeodata.org/triplify/way485955681","Kuhlbornstraße"
"http://linkedgeodata.org/triplify/way485955682","Heistermannweg"
"http://linkedgeodata.org/triplify/way485957318","Hohe Kamp"
"http://linkedgeodata.org/triplify/way485963392","Am Beispring"
"http://linkedgeodata.org/triplify/way485963400","Schwimmbadstraße"
"http://linkedgeodata.org/triplify/way485963401","Triftstraße"
"http://linkedgeodata.org/triplify/way485963402","Konrad-Korte-Straße"
"http://linkedgeodata.org/triplify/way485963405","Josefstraße"
"http://linkedgeodata.org/triplify/way485963407","Auf der Mersch"
"http://linkedgeodata.org/triplify/way486563027","Pankratiusstraße"
"http://linkedgeodata.org/triplify/way487139353","Ehrenfriedhofsweg"
"http://linkedgeodata.org/triplify/way487139355","Dünenbrücke"
"http://linkedgeodata.org/triplify/way487139359","Ehrenfriedhofsweg"
"http://linkedgeodata.org/triplify/way487848186","Dionysiusstraße"
"http://linkedgeodata.org/triplify/way488122554","Ehrenfriedhofsweg"
"http://linkedgeodata.org/triplify/way488209753","Raiffeisenstraße"
"http://linkedgeodata.org/triplify/way488209754","An der Eiche"
"http://linkedgeodata.org/triplify/way488314414","Burgstraße"
"http://linkedgeodata.org/triplify/way488976781","Paderborner Straße"
"http://linkedgeodata.org/triplify/way489293801","Arminiusstraße"
"http://linkedgeodata.org/triplify/way489293802","Am Vorderflöß"
"http://linkedgeodata.org/triplify/way489293804","An der Eiche"
"http://linkedgeodata.org/triplify/way489293805","An der Eiche"
"http://linkedgeodata.org/triplify/way489293807","An der Eiche"
"http://linkedgeodata.org/triplify/way489433415","Arminiusstraße"
"http://linkedgeodata.org/triplify/way489446002","Adlerwiesenschneise"
"http://linkedgeodata.org/triplify/way489450049","Lönsweg"
"http://linkedgeodata.org/triplify/way489450050","Lönsweg"
"http://linkedgeodata.org/triplify/way489450052","Haustenbecker Weg"
"http://linkedgeodata.org/triplify/way489450053","Haustenbecker Weg"
"http://linkedgeodata.org/triplify/way489450054","Haustenbecker Weg"
"http://linkedgeodata.org/triplify/way489500243","Im Bruch"
"http://linkedgeodata.org/triplify/way489500244","Wilhelm-Hücker-Straße"
"http://linkedgeodata.org/triplify/way489577201","Lindenstraße"
"http://linkedgeodata.org/triplify/way489577537","Dubelohstraße"
"http://linkedgeodata.org/triplify/way489577538","Dubelohstraße"
"http://linkedgeodata.org/triplify/way489712904","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way489796604","Ritterteichstraße"
"http://linkedgeodata.org/triplify/way490114833","Adlerwiesenschneise"
"http://linkedgeodata.org/triplify/way490455575","Ehrenfriedhofsweg"
"http://linkedgeodata.org/triplify/way490739569","Godefriedstraße"
"http://linkedgeodata.org/triplify/way490740591","Krumme Brede"
"http://linkedgeodata.org/triplify/way491438475","Nollenweg"
"http://linkedgeodata.org/triplify/way491438478","Nollenweg"
"http://linkedgeodata.org/triplify/way492672772","Backhorn"
"http://linkedgeodata.org/triplify/way492674396","Bergmann-Michel-Straße"
"http://linkedgeodata.org/triplify/way494187330","Schlotmannstraße"
"http://linkedgeodata.org/triplify/way494257084","Kreisstraße"
"http://linkedgeodata.org/triplify/way494295854","Rhön"
"http://linkedgeodata.org/triplify/way494729193","Driburger Straße"
"http://linkedgeodata.org/triplify/way494729194","Driburger Straße"
"http://linkedgeodata.org/triplify/way494729195","Driburger Straße"
"http://linkedgeodata.org/triplify/way494729196","Driburger Straße"
"http://linkedgeodata.org/triplify/way494729197","Driburger Straße"
"http://linkedgeodata.org/triplify/way495345876","Im Quinhagen"
"http://linkedgeodata.org/triplify/way495451105","Von-Haxthausen-Weg"
"http://linkedgeodata.org/triplify/way495451106","Von-Haxthausen-Weg"
"http://linkedgeodata.org/triplify/way495451107","Von-Haxthausen-Weg"
"http://linkedgeodata.org/triplify/way495451108","Bendeslo"
"http://linkedgeodata.org/triplify/way495451109","Heierskamp"
"http://linkedgeodata.org/triplify/way513408723","Im Pracherfeld"
"http://linkedgeodata.org/triplify/way513650551","Sandweg"
"http://linkedgeodata.org/triplify/way514038867","Vogelweide"
"http://linkedgeodata.org/triplify/way514038877","Mergelweg"
"http://linkedgeodata.org/triplify/way514038881","Staumühler Straße"
"http://linkedgeodata.org/triplify/way514202511","Steinweg"
"http://linkedgeodata.org/triplify/way514202512","Steinweg"
"http://linkedgeodata.org/triplify/way514202514","Paderborner Straße"
"http://linkedgeodata.org/triplify/way514214262","Emsweg"
"http://linkedgeodata.org/triplify/way514245509","Am Furlbach"
"http://linkedgeodata.org/triplify/way514551682","Auf den Pfühlen"
"http://linkedgeodata.org/triplify/way515242948","Steinweg"
"http://linkedgeodata.org/triplify/way515485186","Johannes-Engelmeier-Straße"
"http://linkedgeodata.org/triplify/way515485187","Johannes-Engelmeier-Straße"
"http://linkedgeodata.org/triplify/way515813679","Königsplatz"
"http://linkedgeodata.org/triplify/way516696458","Thorenknick"
"http://linkedgeodata.org/triplify/way516696459","Thorenknick"
"http://linkedgeodata.org/triplify/way519409959","An der Talle"
"http://linkedgeodata.org/triplify/way520268875","Hövelhofer Straße"
"http://linkedgeodata.org/triplify/way520268878","Hövelhofer Straße"
"http://linkedgeodata.org/triplify/way520454110","Am Eichenwald"
"http://linkedgeodata.org/triplify/way521106814","Dalheimer Straße"
"http://linkedgeodata.org/triplify/way521364428","Köpkes Berg"
"http://linkedgeodata.org/triplify/way521364429","Köpkes Berg"
"http://linkedgeodata.org/triplify/way521432231","Augustdorfer Straße"
"http://linkedgeodata.org/triplify/way523956926","Landstraße"
"http://linkedgeodata.org/triplify/way524502961","Hönkerfeldweg"
"http://linkedgeodata.org/triplify/way524887873","Wilhelm-Morgner-Straße"
"http://linkedgeodata.org/triplify/way524887874","Bergmann-Michel-Straße"
"http://linkedgeodata.org/triplify/way524889563","Stettiner Straße"
"http://linkedgeodata.org/triplify/way524889564","Stettiner Straße"
"http://linkedgeodata.org/triplify/way524947253","Theresia Hueck-Straße"
"http://linkedgeodata.org/triplify/way524947254","Pater-Philotheus-Straße"
"http://linkedgeodata.org/triplify/way524947255","Pater-Philotheus-Straße"
"http://linkedgeodata.org/triplify/way524947256","Pater-Philotheus-Straße"
"http://linkedgeodata.org/triplify/way525417711","Theresia Hueck-Straße"
"http://linkedgeodata.org/triplify/way525417713","Theresia Hueck-Straße"
"http://linkedgeodata.org/triplify/way525443304","Pater-Philotheus-Straße"
"http://linkedgeodata.org/triplify/way525443306","Theresia Hueck-Straße"
"http://linkedgeodata.org/triplify/way525468563","Nordberg"
"http://linkedgeodata.org/triplify/way525468564","Nordberg"
"http://linkedgeodata.org/triplify/way525468567","Am Königshof"
"http://linkedgeodata.org/triplify/way525468570","Am Königshof"
"http://linkedgeodata.org/triplify/way525468572","Driburger Straße"
"http://linkedgeodata.org/triplify/way525468573","Driburger Straße"
"http://linkedgeodata.org/triplify/way525468574","Zum Odenheimer Bach"
"http://linkedgeodata.org/triplify/way525468575","Zum Odenheimer Bach"
"http://linkedgeodata.org/triplify/way525468576","Lütkentwiete"
"http://linkedgeodata.org/triplify/way525468577","Lütkentwiete"
"http://linkedgeodata.org/triplify/way525565642","Torfbruchstraße"
"http://linkedgeodata.org/triplify/way525581072","Torfbruchstraße"
"http://linkedgeodata.org/triplify/way525946715","Trothastraße"
"http://linkedgeodata.org/triplify/way525960066","Hochwasserschutzdamm Moosheide"
"http://linkedgeodata.org/triplify/way525961560","Zührer Weg"
"http://linkedgeodata.org/triplify/way525967593","Hochwasserschutzdamm Bentlake"
"http://linkedgeodata.org/triplify/way526088297","Franz-Stock-Straße"
"http://linkedgeodata.org/triplify/way526320930","Schwarzenberger Straße"
"http://linkedgeodata.org/triplify/way526320931","Schwarzenberger Straße"
"http://linkedgeodata.org/triplify/way526320932","Schwarzenberger Straße"
"http://linkedgeodata.org/triplify/way526824469","An der Wasserkunst"
"http://linkedgeodata.org/triplify/way528012331","Westenholzer Straße"
"http://linkedgeodata.org/triplify/way528012332","Westenholzer Straße"
"http://linkedgeodata.org/triplify/way528012334","Westenholzer Straße"
"http://linkedgeodata.org/triplify/way528034176","Lange Straße"
"http://linkedgeodata.org/triplify/way528034180","Lange Straße"
"http://linkedgeodata.org/triplify/way528034183","Anton-Pieper-Straße"
"http://linkedgeodata.org/triplify/way528034187","Westenholzer Straße"
"http://linkedgeodata.org/triplify/way529939268","Paul-Pagendarm-Straße"
"http://linkedgeodata.org/triplify/way530046118","Am Hersloh"
"http://linkedgeodata.org/triplify/way530046119","Am Hersloh"
"http://linkedgeodata.org/triplify/way530664802","Piepenbrüggeweg"
"http://linkedgeodata.org/triplify/way530847890","Dionysiusstraße"
"http://linkedgeodata.org/triplify/way530867821","Österwiesen"
"http://linkedgeodata.org/triplify/way530867825","Österwiesen"
"http://linkedgeodata.org/triplify/way530867827","Österwiesen"
"http://linkedgeodata.org/triplify/way531212563","An der Martinusquelle"
"http://linkedgeodata.org/triplify/way531212565","Heilstättenweg"
"http://linkedgeodata.org/triplify/way531654857","Trothastraße"
"http://linkedgeodata.org/triplify/way531654858","Trothastraße"
"http://linkedgeodata.org/triplify/way533713181","Kiebitzweg"
"http://linkedgeodata.org/triplify/way534414872","Hermann-Löns-Straße"
"http://linkedgeodata.org/triplify/way534524859","Wilhelm-Morgner-Straße"
"http://linkedgeodata.org/triplify/way534524860","Walter-Schrader-Weg"
"http://linkedgeodata.org/triplify/way534524861","Christel-Poll-Weg"
"http://linkedgeodata.org/triplify/way534524862","Bergmann-Michel-Straße"
"http://linkedgeodata.org/triplify/way534740966","Rotenbach"
"http://linkedgeodata.org/triplify/way534749726","Driburger Straße"
"http://linkedgeodata.org/triplify/way534749727","Driburger Straße"
"http://linkedgeodata.org/triplify/way534759292","Hüttenstraße"
"http://linkedgeodata.org/triplify/way534870132","Warburger Straße"
"http://linkedgeodata.org/triplify/way534870133","Warburger Straße"
"http://linkedgeodata.org/triplify/way535102804","Arminiusstraße"
"http://linkedgeodata.org/triplify/way535253752","Wünnenberger Weg"
"http://linkedgeodata.org/triplify/way535253753","Wünnenberger Weg"
"http://linkedgeodata.org/triplify/way535253754","Wünnenberger Weg"
"http://linkedgeodata.org/triplify/way535253755","Wünnenberger Weg"
"http://linkedgeodata.org/triplify/way535253756","Thienhauser Weg"
"http://linkedgeodata.org/triplify/way535253757","Oeynhauser Weg"
"http://linkedgeodata.org/triplify/way535626496","Im Goldgrund"
"http://linkedgeodata.org/triplify/way535626497","Im Goldgrund"
"http://linkedgeodata.org/triplify/way535923988","Arndtstraße"
"http://linkedgeodata.org/triplify/way536842882","Wassmannsweg"
"http://linkedgeodata.org/triplify/way562620049","Antoniusstraße"
"http://linkedgeodata.org/triplify/way562906046","Marienstraße"
"http://linkedgeodata.org/triplify/way563119945","Paderborner Straße"
"http://linkedgeodata.org/triplify/way563119952","Upsprunger Straße"
"http://linkedgeodata.org/triplify/way563119953","Upsprunger Straße"
"http://linkedgeodata.org/triplify/way563119955","Paderborner Straße"
"http://linkedgeodata.org/triplify/way563126181","Wilhelm-Morgner-Straße"
"http://linkedgeodata.org/triplify/way563126183","Wilhelm-Morgner-Straße"
"http://linkedgeodata.org/triplify/way564227364","Schwarzenberger Straße"
"http://linkedgeodata.org/triplify/way565134753","Kleiner Hellweg"
"http://linkedgeodata.org/triplify/way565134756","Grüner Weg"
"http://linkedgeodata.org/triplify/way565541659","Steinhäuser Straße"
"http://linkedgeodata.org/triplify/way566438821","Holser Heide"
"http://linkedgeodata.org/triplify/way566438822","Lippestraße"
"http://linkedgeodata.org/triplify/way567395794","Rotheweg"
"http://linkedgeodata.org/triplify/way567395798","Rotheweg"
"http://linkedgeodata.org/triplify/way572400354","Tulpenweg"
"http://linkedgeodata.org/triplify/way572974148","Gogrevenstraße"
"http://linkedgeodata.org/triplify/way572974149","Feldmark"
"http://linkedgeodata.org/triplify/way573407942","Scharmeder Straße"
"http://linkedgeodata.org/triplify/way573812836","Scharmeder Straße"
"http://linkedgeodata.org/triplify/way573821322","Am Erlenbach"
"http://linkedgeodata.org/triplify/way573821324","Thüler Straße"
"http://linkedgeodata.org/triplify/way576556791","Frankfurter Weg"
"http://linkedgeodata.org/triplify/way576566207","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way576566209","Riemekestraße"
"http://linkedgeodata.org/triplify/way576567748","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way576567750","Riemekestraße"
"http://linkedgeodata.org/triplify/way576567751","Heinz-Nixdorf-Ring"
"http://linkedgeodata.org/triplify/way576774433","Haller Straße"
"http://linkedgeodata.org/triplify/way576774436","Torgauer Straße"
"http://linkedgeodata.org/triplify/way576910853","Husener Straße"
"http://linkedgeodata.org/triplify/way576910857","Husener Straße"
"http://linkedgeodata.org/triplify/way577517709","Alter Hellweg"
"http://linkedgeodata.org/triplify/way577517710","Alter Hellweg"
"http://linkedgeodata.org/triplify/way577517713","Kleiner Hellweg"
"http://linkedgeodata.org/triplify/way577517714","Kleiner Hellweg"
"http://linkedgeodata.org/triplify/way577517715","Salzkottener Straße"
"http://linkedgeodata.org/triplify/way577517716","Salzkottener Straße"
"http://linkedgeodata.org/triplify/way577517717","Weltsöden"
